label,Anatomy,,,Isomap-theta-123,,,Isomap-theta-dist-123,,,Q,Close-To-Center-Clustering,Close-To-Center-Distance-Clustering
831,13,-79,14,29.61032219,37.2601402,3.1332098,-7.013038419,-2.702099844,-3.3303458,4,2,2
832,9,24,44,3.019048339,-32.54712069,-21.45886745,0.618159362,3.971767322,2.636580261,3,2,2
833,22,-94,15,22.40446611,56.04046706,-10.02487239,-4.220196682,-3.169783624,-5.003549135,4,3,2
834,-55,-13,28,44.57661086,-15.46695905,5.749548369,-8.684493437,1.078857611,1.538606224,2,2,2
835,42,-21,47,29.2964968,-33.22061811,19.85730815,-3.89475049,-1.596337367,4.677070141,2,2,2
836,-48,16,42,6.506530083,-3.425362324,-19.13616928,-1.528233846,1.711958263,-0.269655479,3,2,2
837,-19,-35,72,44.79820193,-28.4778286,14.79630269,-9.527215002,0.539386706,2.183314636,2,3,2
838,-27,-43,-4,17.10408058,49.15787247,23.17268846,-3.812322096,-3.818435087,-1.426262444,4,3,2
839,18,61,-13,-33.02866593,-24.02216123,-7.67941688,4.641785593,0.708670061,3.176904078,1,2,2
840,36,19,-30,-24.68539053,-17.86658315,25.97075936,6.724078001,-2.01273177,2.932783321,1,2,2
841,-41,-28,19,15.88941808,-4.839674916,34.80835584,-3.80107983,-3.282730037,3.835670579,2,2,2
842,-2,-19,76,42.34390092,-21.38372197,12.49669972,-9.924469113,0.989477121,2.634309223,2,2,2
843,12,-68,56,4.697226416,17.10658157,-20.7442578,0.078902379,0.902353922,-5.635004046,4,2,2
844,52,-13,-6,4.474359213,1.100821091,43.04796385,-2.075119055,-4.249101728,2.863959956,2,2,2
845,-24,34,-10,-0.617169234,-11.78625672,-11.2720816,0.195594104,1.628568288,2.053496768,3,1,1
846,15,-43,75,47.2394883,-20.73801255,4.746983059,-7.609827108,-0.721481639,2.745829433,2,2,2
847,-56,-33,-21,0.458760489,-0.791590466,-26.445795,-0.899110795,4.196919102,-0.038007432,3,2,2
848,53,-56,35,-41.81490698,-14.77109027,-6.321351843,13.21889248,1.048676608,-0.506734253,1,2,3
849,-41,-53,31,-33.48495317,3.025314551,-6.385038811,9.523523243,0.243307009,-0.53938268,1,2,2
850,-31,6,64,13.27836903,-16.13814645,-39.11797761,-3.629747325,4.516219346,-0.210511725,3,2,2
851,-15,-56,60,41.53716725,12.00680709,-13.08114256,-10.04124845,2.02576235,-4.106747833,2,2,3
852,-25,-15,-27,-17.0228985,-1.256741193,23.81626419,3.644295279,-1.614338992,2.356329573,1,2,2
853,48,50,-5,-20.55281528,-23.53586294,-36.63665739,4.323258451,7.369471126,-1.448266188,3,2,2
854,-17,-52,16,-0.176776358,35.61065996,23.31074938,-1.188400497,-5.998619668,-2.320692849,4,2,2
855,20,-40,-23,-13.12315018,19.85928378,6.093750999,1.935211716,-0.954310204,-1.738312014,1,2,2
856,-24,-30,61,45.33290269,-18.66625163,13.93039033,-9.665464621,0.168043964,1.485660459,2,2,2
857,30,3,68,34.8848638,-19.61913858,-13.18539475,-6.06547828,3.325848137,1.138504086,2,2,2
858,66,-11,18,40.67970783,-18.9302508,3.272570532,-9.34424452,3.155184468,1.486459752,2,2,2
859,-8,-18,-4,12.478652,9.662109016,10.22365169,-3.154198885,-1.977626902,0.658384817,2,2,2
860,42,-83,17,4.00909077,46.59203055,-0.102588049,-1.442734104,-3.830052235,-5.563587371,4,2,2
861,-10,-38,45,15.86663813,11.41685372,-16.82977452,-4.835504036,1.694086476,-3.492192223,4,2,2
862,-27,15,3,22.27842818,-0.485973386,2.653963776,-5.202789766,-0.525891776,1.131794831,2,2,2
863,8,14,-13,-32.12639805,-10.29240777,25.85352005,3.096170286,-2.763261001,3.515464613,1,2,2
864,60,11,14,38.4683331,-18.95796253,-1.480956825,-7.192785832,4.385397003,1.478972365,2,2,2
865,18,60,29,-33.25763985,-28.24034306,16.04841998,10.00107725,-1.57333173,2.198004799,1,2,2
866,-21,-77,46,25.77013346,29.98863741,-22.48583272,-6.559508498,-1.743949705,-4.80508403,4,2,2
867,53,-57,47,-38.84286556,-14.88544017,-28.24016462,11.10163396,5.317458429,-3.098511041,1,2,3
868,-21,-9,73,35.85891703,-26.65394949,13.18008015,-8.560319374,-0.317782538,3.387768451,2,2,2
869,51,-31,11,20.24016133,-4.403724007,42.33612296,-2.886575883,-3.331935193,2.955784187,2,2,2
870,22,18,8,-7.107220783,-13.93774981,-11.38194442,-0.688654477,0.853040601,1.241341353,3,2,1
871,-6,63,2,-39.57917013,-12.81439756,11.14940379,6.639372098,-1.834484315,2.736422214,1,2,2
872,-34,45,-8,-21.18492308,-8.264764977,-39.17243642,2.203036831,5.798581031,-0.279483911,3,2,2
873,-36,-73,-4,-2.01935409,49.54733757,-1.233248362,0.146878419,-3.874134706,-3.22270372,4,2,2
874,-6,-52,47,-11.24848784,27.30313052,18.03589267,1.911611372,-6.002810705,-3.264787063,4,2,2
875,-11,11,23,-11.23999878,-15.01529737,-20.71839645,3.268129264,2.286849569,0.36065476,1,2,2
876,1,-84,28,36.34801718,28.91593133,0.606096258,-8.478606811,-2.546140784,-3.246598072,4,2,2
877,-40,27,24,23.43877759,2.91811757,-11.41163387,-2.413844746,1.573650657,0.872662554,3,2,2
878,13,46,25,-35.18500599,-18.30941644,8.201349802,9.657491074,-0.251237253,1.93602808,1,2,2
879,29,-15,-9,-11.28578849,4.420411679,25.15842411,3.377608711,-2.310371324,2.33272123,1,2,2
880,-29,26,58,-35.29380995,-2.176549453,-32.41987994,8.63527444,4.231336718,-3.507993169,1,2,2
881,-18,-90,18,33.77041772,44.21809851,-2.063333434,-5.750351672,-3.340089501,-5.352559567,4,3,2
882,44,9,-12,11.39407835,-5.356971375,40.54625537,-1.581153365,-3.318605716,1.788238825,2,2,2
883,39,39,43,-17.68796481,-29.84110974,-28.41286555,5.208595592,5.99039689,0.4974215,1,2,2
884,31,-6,54,27.35365683,-27.73953863,-7.238258595,-5.366864117,0.625664274,2.383729437,2,2,2
885,-5,-71,49,1.101727771,16.66906102,-22.15945832,-0.052452807,2.245847657,-6.063547801,4,2,2
886,-34,7,-43,-34.97716821,1.157254705,17.94781351,6.420694734,-1.729247652,1.073610416,1,2,2
887,47,-15,22,37.0278025,-20.76289161,21.50579639,-5.249036577,-1.233826753,4.057312512,2,2,2
888,-48,1,35,35.13185566,-7.642067841,-3.411269569,-6.747396592,0.111925541,1.487744412,2,2,2
889,23,4,-32,-10.19709935,-5.746361292,26.41761857,2.519173572,-1.364573027,2.213437474,1,2,2
890,-63,-13,-4,-8.541414224,-5.526015236,38.78446375,1.674708864,-4.337822042,3.359674387,1,2,2
891,47,38,8,8.585735726,-26.94416438,-19.3350152,-0.089439266,4.556064064,2.387626646,3,2,2
892,-13,-35,-41,-34.90261453,6.612750075,-9.414272296,5.110730976,0.247063695,-3.326606885,1,2,2
893,49,-76,-3,0.724914074,37.71398575,7.598838567,-0.719174652,-5.352849418,-3.675347528,4,2,2
894,58,-6,29,38.4672243,-22.40420389,11.99709946,-7.17719631,0.106658323,3.357147285,2,2,2
895,-42,-17,53,40.74325492,-23.24570035,13.28983921,-7.847853534,-0.49438879,3.316931701,2,2,2
896,-49,39,8,25.85754925,6.671240562,-20.00228564,-6.940308818,3.848821453,-1.655852994,2,2,2
897,31,-64,39,-5.060650995,1.455607045,-32.31816519,1.610567127,5.308767459,-2.139534462,3,2,2
898,-60,-31,30,43.66832799,-8.501703718,-8.807658637,-8.623483751,3.966328886,-2.442075785,2,2,2
899,-6,20,43,29.08931847,-12.13736341,-12.68296848,-5.769093473,1.872606624,0.383230537,2,2,2
900,-51,10,-24,-7.499368771,7.758298772,35.03118604,1.889673007,-6.092159551,1.224668874,1,2,2
901,-2,-15,36,-3.369301373,-12.03788097,-17.05076972,0.131212056,2.489741699,1.381755447,2,1,2
902,58,-56,-15,-1.743599137,10.1525714,-45.60086671,2.840949599,5.614470487,-4.654429385,3,2,2
903,-10,70,-4,-19.22355756,-10.93524465,-17.69942862,3.993676225,1.369337744,0.874597599,1,2,2
904,64,-10,36,39.6548885,-24.97148901,11.4483002,-8.535248156,1.340102156,2.729461243,2,2,2
905,-50,-50,-3,17.77949494,23.69954634,-16.79425646,-4.850732748,0.814032872,-3.577782925,4,2,2
906,67,-36,30,30.09941212,-16.59059449,-21.95646326,-5.732099359,5.512496823,-0.11061952,2,2,2
907,-41,11,26,30.45553692,3.459967033,-9.911637737,-6.399309468,1.81321172,-1.306387937,2,2,2
908,-13,-23,17,-7.653141565,16.20065749,17.86717535,-0.841094597,-2.045528357,0.40629915,1,2,1
909,-60,-9,9,37.78171879,-17.0502916,17.71834734,-8.444200394,-0.908356197,3.411142695,2,2,2
910,-35,54,27,2.26843746,-23.90936197,-32.34004878,-1.871041587,7.138382911,0.220960712,3,2,2
911,-7,49,8,-38.20972682,-14.47194074,8.745710592,9.813347108,-1.49272156,-0.181603464,1,2,2
912,-5,-49,72,49.83381342,7.926114335,-5.418824532,-10.16124872,0.140721261,-3.342135143,2,2,2
913,35,-49,66,49.12452243,0.92714351,-16.91667778,-9.829265702,3.540466488,-3.057287531,2,2,2
914,-15,0,-31,-14.35472916,2.986684713,8.174751962,1.521434046,-0.791311696,1.927815018,1,1,1
915,-54,-59,19,-10.27450542,14.55994257,30.16865408,3.798362949,-5.997933236,-0.886215881,1,2,2
916,19,38,-18,-3.180552376,-40.11180319,5.449825847,-0.162594813,1.498501616,3.638238335,1,2,2
917,-11,-94,-2,12.87286264,59.13134894,-5.162416922,-1.956703095,-3.182524322,-4.577872794,4,2,2
918,1,-60,-42,-35.22474609,18.42553976,-28.63710085,7.481228476,1.928185648,-5.564339842,1,2,2
919,-32,-1,-16,-7.659520933,13.81390446,19.72874946,-0.524557782,-3.142665754,1.047604773,1,2,2
920,3,-36,37,-37.82495099,-6.463982233,-10.2950258,11.16486983,0.310190551,-0.923803889,1,2,3
921,-48,40,1,22.96144165,-0.31064718,-22.94402988,-5.388234389,4.967562167,-0.896097264,2,2,2
922,-28,18,48,-12.43234418,-9.28469236,-33.72398104,3.705560496,3.897177892,0.931774642,3,2,2
923,49,29,14,5.582871986,-32.64920227,-13.56744581,1.844700716,3.013165088,3.753874964,1,2,2
924,60,-59,25,-28.13352267,6.790234054,14.33138792,9.206120855,-3.435427752,-0.693511527,1,2,2
925,-43,-68,-24,-9.132643987,40.29816232,-35.92095108,2.648847327,0.796647457,-6.003385355,4,3,2
926,27,60,5,-22.34261804,-19.78503996,-4.533554874,5.035572883,0.597336729,2.948214858,1,2,2
927,18,-4,76,37.02257608,-25.27598477,6.266323524,-7.771482791,-0.251528226,3.251283939,2,2,2
928,-21,-27,-24,-4.905313951,23.60880331,23.01478877,0.231175001,-2.989989264,0.949210601,1,2,2
929,-49,-11,21,39.71158745,-18.36563366,10.98304389,-7.114600402,0.461619288,2.181830453,2,2,2
930,42,-78,5,4.871640579,45.11394085,1.619471882,-2.14817686,-4.65540425,-3.81561649,4,2,2
931,10,39,40,-24.97843054,-20.67016664,-23.47801495,4.740006999,4.807234765,1.785331303,1,2,2
932,-33,-68,30,-3.703427368,37.48616193,-12.80469693,-0.909463917,-2.208011965,-5.924603926,4,2,2
933,28,-40,0,-4.159703134,24.22849885,32.04867032,-0.646506432,-4.898538644,0.453458231,4,2,2
934,-3,5,-10,-14.47814992,-7.804870376,19.29146686,0.90325453,-1.17924482,3.0274914,1,2,2
935,38,-72,45,-32.36782157,7.634497318,-25.05559302,10.15310166,1.787652077,-4.679407017,1,2,3
936,22,-60,19,-12.83584325,27.18861593,30.98833104,3.600930337,-5.870107684,-1.290586473,1,2,2
937,60,-26,-10,-36.45127719,-18.73978569,13.48272898,11.39508393,0.041319405,2.075212308,1,2,3
938,-60,-29,39,28.31390571,-16.49276873,-34.62334742,-7.905657455,5.82475413,-2.340669607,2,2,2
939,-7,-15,50,30.30563537,-23.72554655,18.71032021,-5.879618275,-1.715570924,3.415389022,2,2,2
940,61,2,-23,-33.72574423,0.682630475,40.96262346,6.761855251,-5.380793076,1.752109052,1,2,2
941,-62,-35,15,24.06282517,7.848292061,23.84025617,-5.826996454,-4.408200526,0.181950942,2,2,2
942,48,-67,-23,-16.02919327,39.53745835,-39.38319871,3.951162605,1.44973819,-7.096909563,4,3,2
943,15,15,70,-26.06558248,-27.71396019,-0.936846362,9.126437735,2.978631448,0.242312573,1,2,2
944,-28,16,12,34.3785748,-7.496097036,-4.470916706,-7.082480216,0.39442653,0.508263912,2,2,2
945,48,-18,3,19.62379852,-10.88571296,32.277969,-4.40951739,-1.788050496,2.93321087,2,2,2
946,-61,-18,-21,-35.41994293,-9.409926358,-16.21539108,5.806206331,1.208049845,2.085047695,1,2,2
947,-9,-17,75,41.65938708,-26.32855814,12.73939005,-9.785513012,0.551638869,2.755404898,2,3,2
948,-9,-27,51,41.7555352,-6.188690257,-0.807176116,-8.625073319,0.414500523,0.106845237,2,2,2
949,12,43,-8,-35.04919742,-13.16587829,16.08447026,5.071740507,-2.463448264,3.498976439,1,2,2
950,22,-38,66,43.27366302,-16.73875308,10.93834605,-9.525493814,0.479227386,2.023453279,2,2,2
951,-47,-69,-3,7.148529995,37.49054218,4.8957814,-1.177289605,-5.484085225,-2.412329727,4,2,2
952,-18,58,24,-25.32705915,-17.95781282,-2.128583689,5.327446001,0.912629703,2.696315683,1,2,2
953,21,-28,-22,-15.84199572,13.82257305,10.63035038,2.005447049,-0.498400431,-0.764126539,1,2,2
954,-26,-88,16,13.23130385,50.21280582,-11.81622462,-2.919152901,-3.368619659,-6.23043945,4,3,2
955,-45,46,16,11.05501454,-12.97584519,-37.8424614,-2.642496828,7.028291207,-2.029254934,3,2,2
956,2,-60,-44,-34.6132835,12.4090868,-23.24177412,8.389085462,1.59709331,-5.185903857,1,2,2
957,17,66,21,-26.60314273,-25.73704016,16.16254554,6.660787651,-0.952404715,3.981838787,1,2,2
958,9,0,55,35.26138055,-27.22550635,7.658430449,-7.403766482,1.289205012,3.487782084,2,2,2
959,46,-14,-33,-10.83067152,-0.361424516,11.39640091,4.208777589,-0.69360205,1.094461399,1,1,2
960,35,-42,50,33.46147556,-9.160662873,-30.59068965,-7.174713255,4.583243303,-1.854106707,2,2,2
961,-12,30,-21,-19.97190741,-37.06260364,-2.869355613,0.822151839,1.160621107,2.652107174,1,2,2
962,11,-93,15,33.391727,41.36333956,3.9950621,-7.346954628,-1.84965143,-1.96083843,4,2,2
963,-46,-70,17,10.31475176,35.59934834,10.91906367,-1.600321269,-5.749702394,-5.258622824,4,2,2
964,-17,47,48,-43.38103689,-14.98944853,-7.614137712,10.39926712,2.21240566,-1.140628502,1,2,2
965,-7,-53,-22,-6.998184912,28.43590199,-5.988113295,0.725193306,-0.074482496,-2.784385423,1,2,2
966,-48,33,30,-0.901326004,-0.241481194,-30.53473488,0.613377228,3.780580157,-0.177341155,3,2,2
967,35,17,12,27.69727829,-18.66055467,-14.3977886,-5.675410497,5.235043865,0.412653463,2,2,2
968,-4,19,0,-25.52303305,-13.26141652,20.18227333,3.598557754,-0.856661269,4.045662979,1,2,2
969,-33,-18,52,41.64650405,-18.36067477,14.85829837,-7.393208175,-0.731002195,3.270918272,2,2,2
970,54,-71,17,-1.052672219,24.04583937,21.17440995,-0.190740756,-6.449247948,-2.076077624,4,2,2
971,-57,-53,3,19.26159909,10.44748821,-1.600630753,-3.449093905,-1.277367478,-0.000174313,2,1,2
972,-51,3,-33,-36.16680279,-5.906360081,29.62703766,6.399498143,-4.986921462,1.919569748,1,2,2
973,14,29,63,-36.27031292,-24.82743201,-7.919405773,10.63545236,3.125324897,0.470507773,1,2,3
974,1,-62,-42,-36.99294404,14.56139476,-24.78456275,8.303791631,1.544349633,-5.093323206,1,2,2
975,18,-72,-1,30.78221073,36.06616056,11.12920205,-6.507355457,-3.143743058,-3.440190401,4,2,2
976,-24,-73,-24,-21.14285764,42.6181472,-35.77386105,4.592047775,0.064349274,-7.125222374,4,3,2
977,-6,40,32,-29.7102881,-11.72795332,-15.67470405,4.977479965,2.033131988,1.019961469,1,2,2
978,57,13,-8,33.24005935,-17.2280835,7.849951797,-7.566061046,2.211072937,2.312946719,2,2,2
979,49,-30,51,33.52395936,-23.97769138,-18.2691985,-6.501685489,5.423079962,0.072467216,2,2,2
980,9,-83,36,27.52738583,33.75222429,1.846507878,-7.674722649,-2.53892302,-4.000592224,4,2,2
981,2,-11,18,-20.65641432,3.575016513,-19.22000911,1.854326675,1.675194986,-2.074251111,1,1,2
982,51,40,17,5.792433367,-16.93706356,-34.05370901,-0.615226735,7.645047913,-1.289475259,3,2,2
983,-40,-15,2,17.41790109,-4.673333936,26.89940392,-3.71214295,-2.020891907,2.781349277,2,2,2
984,34,53,14,-14.16886944,-20.03472686,-18.35224195,1.195123641,1.502630753,1.780915646,1,2,2
985,-7,-59,33,-27.22645831,14.67217681,15.07204168,8.819873691,-4.568430987,-1.065035338,1,2,2
986,2,28,-2,-34.562691,-16.12676709,14.22943841,4.146248812,0.157440917,2.217378264,1,2,2
987,-10,-64,63,28.16619222,19.2311456,-22.39071624,-7.593969939,1.907444685,-5.706338863,4,2,2
988,-23,-84,31,16.7994026,45.42322163,-15.57319805,-2.763931256,-3.656217677,-6.444106863,4,3,2
989,2,-26,-44,-15.7276135,12.41672615,2.897752201,2.689040766,-0.087248908,-2.539067716,1,2,2
990,41,12,31,-11.89618552,-27.23093113,-4.63472676,3.837661814,2.393369461,3.526421776,1,2,2
991,15,-40,55,37.82281832,0.198139212,3.314172315,-9.071748682,-0.810238286,-0.162847016,2,2,2
992,-17,13,61,33.46666128,-13.75841728,-32.58883687,-5.144282747,4.675741312,-0.6837817,2,2,2
993,-42,-50,-6,11.87239612,32.25498919,-8.702857396,-3.675995471,-1.851152324,-4.368024819,4,2,2
994,30,44,-8,9.572821905,-16.4376929,-15.00027131,-0.749982875,2.873614604,1.552636742,3,2,2
995,66,-39,-13,-33.51961423,-16.44472362,-27.57991607,7.388016896,6.067503347,0.565785199,1,2,2
996,-4,36,43,-21.32403969,-28.48556246,-13.22255484,5.575862691,3.433643,1.714943477,1,2,2
997,31,4,-43,-30.89299451,3.564985837,13.63694018,5.146394466,-1.285720179,1.1109413,1,2,2
998,-29,29,-15,-34.07664135,-15.63784632,24.57529637,1.866530906,-2.138334381,4.42940094,1,2,2
999,-25,-7,59,48.03077994,-14.02634299,-2.059408626,-9.085706252,0.538592302,1.209742803,2,2,2
1000,-6,9,50,44.43538338,-5.46251248,-18.37756726,-8.370736637,1.679445436,-1.414559007,2,2,2
1001,-57,6,8,47.75331402,-12.26084357,14.74079156,-10.58628219,2.169855221,1.513037854,2,2,3
1002,3,-47,-4,-0.680383669,21.79854188,13.17852441,-1.630562694,-1.86132324,-0.37941276,4,2,2
1003,-32,-20,15,20.18281312,-13.68159754,35.92576467,-2.937508177,-2.735880939,2.999441998,2,2,2
1004,9,-58,66,32.22054187,14.98214815,-15.35934093,-5.650717798,-0.360259343,-1.690180367,4,2,2
1005,-27,8,-34,-28.64409919,1.350404815,15.5596109,5.57828412,-1.689855621,1.597899637,1,2,2
1006,53,-6,54,27.32222468,-30.68764651,4.926570867,-5.719430837,-0.069951007,4.504728745,2,2,2
1007,-21,32,44,-29.42853355,14.97120703,2.920464588,4.961847924,-3.396622701,-0.447096058,1,2,2
1008,13,-81,28,31.48796948,27.5644079,10.09531366,-8.723029869,-3.159175917,-3.382192603,4,2,2
1009,-35,10,33,14.76908033,9.796535145,-25.05992599,0.489340729,-0.394026735,0.019397098,3,2,1
1010,-53,-25,5,9.043522233,-4.649892257,36.47198923,-3.267172579,-4.552299483,3.393952077,2,2,2
1011,-57,-23,47,43.77674216,-10.90016735,-18.1481273,-9.682083046,5.309822113,-3.113927021,2,2,3
1012,49,28,-9,-25.21070103,-30.88533567,1.417418597,7.538703764,2.681700273,3.078317549,1,2,2
1013,16,-22,45,23.82306669,-19.31937966,3.451021589,-4.545566736,0.681104996,3.508713013,2,2,2
1014,-2,69,18,-38.23791756,-10.0866215,2.036087154,9.338298844,-1.25067478,0.561023682,1,2,2
1015,-41,-11,-25,-6.659434814,11.0489263,2.605006833,1.075881229,-2.711082997,0.238752827,1,1,1
1016,66,-11,7,38.84665974,-15.66087173,22.40207641,-9.377593174,-0.226485206,2.87187654,2,2,2
1017,-33,-40,66,48.42000464,-10.15642351,3.014895496,-11.39085481,1.906407246,-0.471899203,2,2,3
1018,-34,-85,2,-1.582250254,51.50787979,-8.589675039,0.587047753,-3.885607773,-4.956156733,4,3,2
1019,52,-4,-27,-37.81934358,-1.39862159,20.73333109,7.684865792,-2.934905224,1.579811141,1,2,2
1020,2,-90,-3,13.90341893,39.18632005,-7.241806552,-4.641243716,-1.263764927,-4.152281691,4,2,2
1021,15,-15,70,36.39269263,-29.56363638,4.368090751,-7.56856542,-0.176735561,2.659080998,2,2,2
1022,-15,48,-16,-12.25756423,-30.09095684,-19.44747049,0.615771836,3.082878055,2.860345169,3,2,2
1023,49,9,41,7.271228279,-26.22470676,-21.16474503,-0.608407451,3.454667752,3.132301086,3,2,2
1024,-30,22,-26,-27.33913718,-2.187631939,33.19475486,5.155536626,-3.779887804,2.731960388,1,2,2
1025,48,-53,19,-17.31384956,12.64890591,20.12137913,5.240833925,-5.081566053,-0.427857037,1,2,2
1026,9,-21,61,38.25530918,-21.48139808,11.4478194,-7.308048795,-0.501925779,2.654806693,2,2,2
1027,17,5,-3,-9.300788215,-11.74515708,9.524872021,1.624091857,0.354584273,2.756315525,1,2,2
1028,25,61,-9,-34.51431453,-23.76323668,-11.78263705,4.936279862,1.605387015,3.656864161,1,2,2
1029,41,39,26,23.51490199,-19.02275579,-22.78562426,-4.962499004,6.159538819,-0.726363316,2,2,2
1030,28,-1,-26,-22.09529542,1.828815339,31.72179854,2.39546236,-3.11312165,2.233058043,1,2,2
1031,9,-45,-33,-19.78159941,12.29718903,11.72205606,4.068962235,-1.38540994,-1.109200081,1,2,2
1032,-36,24,41,-29.72507298,-12.76105654,-16.51619633,6.788435335,4.172581323,1.248185013,1,2,2
1033,66,-31,34,36.17356306,-8.780280587,-17.49100443,-8.00397936,5.878351144,-2.656571385,2,2,2
1034,12,49,-3,-42.34364636,-4.443211549,18.91796102,7.229403261,-3.024098514,2.599865465,1,2,2
1035,-12,-20,6,34.05287899,-0.371426251,12.45696326,-6.944436105,-1.071379936,0.340377959,2,2,2
1036,-14,23,0,-23.39374642,-13.06479986,7.046874247,3.408052181,-0.597217006,2.629012844,1,2,2
1037,-9,-86,12,28.2012733,38.49606758,-1.751909449,-7.528950078,-2.55060974,-3.244565565,4,2,2
1038,-3,49,-8,-35.90450464,-13.93976114,9.344141077,6.693316138,-1.455144725,2.519125518,1,2,2
1039,-40,-68,-16,1.357572873,51.38623811,-21.00241652,-0.94813996,-3.355532347,-6.268044297,4,3,2
1040,-50,-59,37,-35.26038643,-1.241620575,-13.38247859,11.20380187,2.630635266,-2.587901137,1,2,3
1041,-31,-6,15,15.66597698,-13.02764892,14.30144261,-4.850657324,-0.638248989,3.288045798,2,2,2
1042,13,-21,5,24.20137202,0.526051143,24.39820943,-5.127906892,0.267638948,2.110129769,2,2,2
1043,-31,52,15,8.076632498,-21.3389641,-28.00684936,-2.343937432,3.779267845,1.415346115,3,2,2
1044,41,-78,35,-24.13500343,20.00827979,-11.95374958,5.999666724,-0.512521453,-3.306889036,1,2,2
1045,-60,-34,-16,-29.63496045,-11.24058221,-35.39240863,4.526291255,6.123121277,-1.138244945,3,2,2
1046,-34,-36,45,33.74270312,3.768708741,-22.72566792,-8.045590437,4.564981539,-3.991865089,2,2,2
1047,-41,-6,60,47.72636098,-20.25378874,9.188061616,-9.642117171,-0.457835755,2.001121285,2,2,2
1048,65,-18,-20,-42.95354962,-11.55879198,8.328004167,10.83497094,-0.513594668,1.523443241,1,2,2
1049,30,60,27,-11.95272947,-26.71222984,-7.163679623,4.606231547,2.698875788,3.363833652,1,2,2
1050,48,-54,40,-38.72309083,-14.37867037,-15.94941959,11.32465339,3.196184865,-3.024213383,1,2,3
1051,30,11,-39,-28.31143947,-6.79875641,17.3223929,5.588307957,-1.497293767,1.002305075,1,2,2
