label,Anatomy,,,Isomap-25,,,Isomap-50,,,Isomap-75,,,Isomap-100,,
2154,1,-55,36,-840.8971318,2068.438525,3002.389638,-595.5245727,1101.951541,-2684.852436,-704.6802316,986.4263834,2577.490792,-653.7116464,386.6813784,-2681.512087
2155,-5,-15,18,-1828.208447,-1980.324382,9.390788546,-1551.828307,-1462.20945,476.1343862,-1391.541681,-1395.995595,-637.5778453,-1232.4081,-1196.804569,863.3385336
2156,-42,21,36,1007.745548,-4131.21938,515.8417122,1381.72881,-3894.67704,386.4956708,1126.632106,-3582.454146,-504.9245726,1339.026877,-3277.722185,1127.45342
2157,-25,48,-13,-493.3607069,-3149.30421,-830.4249406,-585.6709686,-2235.144121,1079.704177,-379.8158771,-2650.384117,-1119.65795,-108.3175617,-2126.789016,1531.302503
2158,-2,50,31,3208.331023,-2265.777154,-2859.174009,2678.624018,-1937.431912,2738.045022,2788.795518,-1560.854651,-2607.029067,2637.107868,-1069.899539,2711.948759
2159,-3,16,69,3758.0861,-680.2395873,719.880431,3712.898291,-139.2053872,-657.8501288,3389.374526,-287.6008868,404.6738689,3268.147517,-74.88300788,-447.3174314
2160,12,-29,5,-2458.507656,-154.5444037,135.2919051,-2343.791359,-238.2392041,-131.1149601,-2348.513477,-350.6278101,-86.74461983,-2291.381698,-330.8907022,100.8189881
2161,-40,6,36,1585.540099,-2819.897243,818.6807482,1166.51218,-3564.767895,-267.1964533,1347.115615,-2862.225786,218.1301769,1292.603489,-2671.942313,156.1662837
2162,-42,-35,44,4643.215844,-327.4334601,3709.89079,3803.663492,-1317.578273,-3319.357501,3964.64023,-1132.096657,3385.570054,3541.502072,-1679.367751,-3135.794282
2163,-22,-54,-26,-2350.000132,-266.9608768,1176.756184,-2181.708712,-505.52767,-1222.716644,-2174.765837,-678.1269194,892.9115954,-2066.841417,-924.3430263,-748.7765317
2164,-50,13,14,-787.4968483,-3209.179929,850.0759122,-1085.992611,-3127.277809,43.18590099,-726.8740034,-3098.409173,-298.7177316,-607.5359544,-2838.599901,645.01177
2165,41,-4,-9,-3008.747839,541.734547,-976.4912702,-2773.230997,701.6512871,706.8759032,-2634.727784,378.5273526,-789.97038,-2679.794082,392.0538151,648.0879369
2166,-1,18,-8,-1955.722398,-2070.516839,-725.562373,-2048.337624,-1780.375386,1055.669555,-1610.923967,-1679.553278,-1131.095374,-1608.592575,-1574.470095,1339.136799
2167,-48,-3,41,3581.552933,-2444.010821,2110.017236,4130.225895,-2898.415094,-1797.738465,3321.864482,-2490.043259,1364.700219,3387.51137,-2624.862911,-740.1416258
2168,-56,-24,-23,-1577.088262,-2239.236067,1377.005245,-1463.453184,-2391.400531,-499.7331392,-1246.695092,-2015.426863,556.581544,-1198.541895,-2060.589288,-194.9722776
2169,16,-33,7,-2263.650484,131.0324529,620.7801199,-2022.831864,-101.00615,-572.9569603,-1954.129528,-264.5803867,643.9692388,-1867.061157,-475.2124617,-676.0596025
2170,5,-1,43,4072.849204,1085.372666,-1181.646091,3589.015587,1278.057223,278.2324238,3119.699468,1331.55661,-360.8274959,3212.208666,1227.031868,-161.1789728
2171,-49,-57,42,3764.059456,770.1588787,4435.088863,3304.070926,-568.0460576,-3983.492235,3004.345935,-498.8650417,4034.123546,3271.004253,-794.489431,-3810.871688
2172,-53,-50,-18,-1726.905855,-848.5157502,1816.264905,-1738.941479,-1373.693317,-1330.0718,-1450.956153,-1018.257569,1080.248726,-1341.573402,-1249.791098,-637.6556059
2173,3,44,-3,-1395.41446,-2440.432587,-2132.039159,-1138.918455,-1707.140474,2317.998711,-710.5374675,-1464.782523,-2096.089918,-606.2737819,-1137.315748,2054.824995
2174,44,-72,19,-1513.936832,2842.531529,-621.6478247,-1172.834615,3024.143455,36.3783856,-1297.373402,2561.738623,151.1340325,-1456.912269,2496.82233,-146.0407047
2175,-19,-9,-32,-1971.670043,-1757.419485,697.8566552,-1845.372709,-1767.650477,99.59065608,-1591.811711,-1545.937831,-105.9027931,-1542.941439,-1548.521137,342.0974804
2176,41,-47,-24,-2726.051603,542.748753,484.786477,-2491.135027,379.2117173,-612.74998,-2515.721431,125.0425155,567.0352586,-2499.824007,-173.1975307,-602.3048011
2177,-7,-90,16,-763.6810163,1746.944136,3404.095699,-857.7942708,899.9792285,-3039.32144,-924.9314453,806.6268208,2731.119821,-907.9033112,274.3576671,-2694.603552
2178,10,21,33,3788.293263,1057.827634,-362.005528,2917.702544,1394.813853,-655.3348589,2976.14668,1170.833721,572.9919337,2269.508203,525.6702432,-928.0541911
2179,-4,54,5,-274.4719833,-3047.19279,-2446.586414,253.7948507,-2045.241066,2923.210806,365.329876,-1979.886912,-2645.9555,455.5732939,-1203.577773,2767.80905
2180,26,-76,-30,-2546.960356,518.481508,584.3606792,-2383.453514,453.9749395,-667.0696203,-2257.639854,254.3572899,400.176382,-2277.225254,118.9666293,-518.2869344
2181,-5,-55,-8,-2537.406482,-369.7112047,1106.450944,-2327.144839,-466.3482468,-889.3569393,-2406.697196,-554.0730232,738.8948072,-2352.03656,-853.2136487,-624.5995828
2182,26,48,34,3393.242248,-758.7388573,-4629.144766,3211.229595,-65.22881309,4108.989279,2836.455272,14.90838505,-3715.608342,2758.154751,820.104587,3700.548056
2183,66,-21,-15,-2298.956572,878.0983073,-1630.208878,-1954.930083,1280.880344,1137.685627,-1928.425792,1334.601602,-995.6676404,-1778.98978,1321.682949,633.0051398
2184,7,-82,-17,-2549.25632,802.3713795,713.8919727,-2403.837982,546.5853408,-892.8296034,-2484.393703,388.5956583,735.4912077,-2365.034723,-71.55335628,-736.2221448
2185,-15,-72,53,1176.478029,2190.877167,3438.296351,511.3523639,1050.806607,-3689.986183,322.1996191,987.1821184,3777.374215,329.7280252,560.0423872,-3306.095735
2186,45,-8,48,3248.521252,3289.878936,-2942.89481,2447.168872,3565.321883,1682.502922,2563.903893,3680.386509,-1563.812313,2010.808283,3588.377896,913.1840836
2187,-41,-76,24,791.7340559,178.5463914,3819.846888,499.1773487,-930.6781737,-2909.548424,556.3418439,-1001.577391,2737.235503,752.0366652,-1342.504806,-2557.729383
2188,11,-31,39,1470.611737,1501.724706,1269.570836,1441.202833,1492.736607,-1852.737506,1105.539092,1025.439076,1722.925244,862.50218,602.5850864,-1848.824566
2189,-48,23,10,-789.3855969,-3147.193231,662.4185799,-1043.775358,-3235.800098,223.4736582,-859.0737897,-2999.77376,-466.250156,-597.1756904,-2711.197603,563.1864526
2190,35,-5,-32,-2687.284944,631.472782,-1325.030896,-2316.364779,733.8670251,1270.567429,-2302.988942,598.8247938,-1389.406514,-2304.377233,790.0854974,1074.343456
2191,-44,-67,-10,-2095.257031,-543.1984363,1932.879045,-1910.428895,-774.5486495,-1513.792248,-1919.060834,-800.4219302,1244.987089,-1691.900676,-1153.386222,-1142.310628
2192,64,-3,33,903.2106048,2930.011447,-3239.38184,626.937306,3160.551802,2156.999251,207.3359941,2982.3795,-2297.125499,192.1657355,3368.939718,1636.946579
2193,2,-34,-41,-2458.959759,-206.7242105,740.1257785,-2271.091837,-250.4457659,-548.7418647,-2298.539157,-397.0487338,436.8572133,-2226.166883,-612.6801857,-359.3497889
2194,-57,3,2,-585.1188869,-3112.494674,1588.077513,-735.3556233,-3224.505441,-596.1238161,-520.2840291,-3159.236069,205.4227663,-260.7749052,-2953.573626,245.2372551
2195,6,14,63,3992.557889,432.1176074,-1135.422989,4018.699,887.4752863,256.9544591,3762.805544,1236.739641,-362.437196,3519.257853,881.7746673,68.09961696
2196,1,-52,59,3108.916365,3125.245959,3768.416899,2463.331666,1773.178206,-3584.830313,2789.752114,1539.740736,3406.564535,2928.542553,1284.867015,-3244.05873
2197,-18,-84,-27,-2295.577554,-88.4102351,1581.62811,-2170.653356,-223.2665873,-1257.438669,-2044.149929,-480.8970326,966.6689577,-1994.550403,-731.3763055,-763.0107348
2198,-37,24,-10,-1531.094755,-2973.838613,705.263234,-1573.619854,-2725.002733,327.8789249,-1268.754139,-2480.250194,-420.0424466,-1057.082629,-2315.920623,810.7679639
2199,-6,0,16,-1530.45433,-2627.003854,27.22352087,-1376.021659,-2004.734163,844.6459224,-1049.217942,-1827.296192,-761.8786649,-911.6094651,-1630.817892,1023.789941
2200,-51,-29,33,3975.179402,-1473.21629,3659.456155,3108.630693,-1817.018266,-3110.192121,3269.574354,-1906.867381,2826.994348,3217.499844,-2321.525305,-2307.825759
2201,-55,-59,-3,-1479.998022,-409.0610761,2079.371138,-1192.536463,-974.6794628,-1464.740977,-1056.3387,-995.8217275,1401.653836,-939.2960896,-1148.149202,-911.772518
2202,0,-24,72,7007.266878,1559.087988,1411.038884,6544.555136,1186.618309,-1142.908207,6341.603077,1574.973882,1627.475247,6194.815305,1382.928712,-1730.317104
2203,12,33,-15,-2265.215131,-1195.779017,-1817.119117,-1956.925381,-396.5279707,1985.040172,-1737.502233,-291.1747202,-2058.019787,-1744.385266,-24.27172414,1960.77183
2204,-18,-58,20,-1759.676929,716.9477344,2148.708019,-1503.669685,627.891375,-2708.128194,-1519.723859,387.1750648,2217.175219,-1295.749732,-143.9888419,-2106.679198
2205,46,27,0,-2295.357584,403.0530679,-2565.802636,-1724.625597,947.5969136,2175.471884,-1615.251427,812.6771672,-2204.134528,-1625.03736,1152.835956,1865.104905
2206,-37,-58,-35,-2261.783344,-148.0682043,1636.001845,-2125.390483,-312.264347,-1316.946824,-2041.94944,-638.5807002,924.4283152,-2020.870475,-728.9298179,-776.140992
2207,17,60,35,2927.90916,-1808.914826,-3108.630323,2489.016524,-1581.407648,3385.139823,2256.120681,-946.736857,-3227.920826,2401.870435,-207.8519851,3069.252913
2208,-14,22,14,35.03876849,-3478.514137,-1297.8475,110.5433505,-2835.269351,1589.292071,226.3777891,-2778.95915,-1347.986137,558.5684698,-2253.329038,1889.596121
2209,22,-20,-18,-2809.870599,118.2672912,-294.116373,-2665.997934,293.5663855,220.7248878,-2577.015306,67.55009095,-328.9537802,-2557.897831,-37.77296458,300.6800985
2210,-11,68,9,3088.912633,-3740.861707,-3382.52319,2956.137128,-2139.297183,3663.731629,3097.186624,-1626.400141,-3393.02186,3128.912042,-764.8147706,3559.771872
2211,-33,5,-6,-2186.019599,-2005.295535,1219.565956,-1978.315925,-2310.205798,-357.8350238,-1833.677505,-2307.77369,-46.77434509,-1825.747401,-2146.475276,61.14725012
2212,3,-33,66,4474.665839,2257.031964,2098.90207,3749.223327,1742.066072,-2348.189117,3417.224994,1252.206564,2444.180197,3269.041355,891.9260204,-2511.24429
2213,-45,-33,11,490.7772355,-3002.377064,2677.744389,275.3372042,-3379.629383,-1355.438541,148.5908733,-3061.651106,1277.681749,314.1027486,-3159.434902,-655.1647473
2214,36,-81,-21,-2458.158626,978.9065402,564.7660197,-1962.108114,783.0090245,-298.763017,-1932.036241,665.3251824,382.4227403,-1947.484185,612.0786341,-267.9937082
2215,-1,-40,43,1220.870284,1729.328253,2257.311321,800.6397937,797.3983531,-2404.406319,975.5178719,972.9933691,2436.595035,661.0430582,338.0066504,-2182.253948
2216,22,-84,35,-1039.598099,3796.252859,1726.336144,-877.2674483,2513.469734,-2194.029002,-1101.594052,2223.749011,1968.173417,-1181.261433,1634.632569,-2233.115862
2217,-35,-18,22,2006.112168,-3137.634163,2306.867687,1634.531038,-3509.691237,-1271.104559,1838.354002,-3138.584325,918.0916448,1920.417127,-2995.300041,-285.4944743
2218,38,-10,15,-1576.043344,1393.452612,-2826.955567,-1303.105428,1617.861012,2100.778139,-1226.786153,1585.038718,-1805.763989,-1230.103508,1908.881439,1589.813259
2219,57,-44,2,-2422.913574,1440.744611,-1717.016001,-2033.049953,1729.851547,1021.578499,-1949.060032,1525.822832,-916.0535636,-2005.537009,1628.492071,642.2148701
2220,8,-63,-44,-2356.288391,558.1560567,267.5355469,-2019.998659,494.7992368,-474.2702413,-1943.8177,426.4913719,481.0577894,-1807.790936,309.0030677,-313.7210367
2221,21,-78,-24,-2690.70614,689.0316972,334.443606,-2464.801906,639.7549885,-618.4930758,-2452.311335,264.1930911,467.6819407,-2401.69528,32.03388276,-504.7357985
2222,26,-34,-41,-2285.076481,277.993477,28.90594896,-1817.354521,282.9794585,17.00952635,-1720.660897,342.731715,53.76381051,-1625.183925,324.0968697,-167.6145634
2223,51,41,-9,-622.5048161,563.1019288,-3046.036091,-744.2172884,1705.376331,2917.837813,-557.5807983,1726.350866,-2585.009051,-612.7031626,2034.153549,2480.871115
2224,29,-21,65,2662.931677,2294.086091,1470.820031,2692.918372,1969.116781,-1999.719819,1938.819823,1497.606427,1857.392736,1737.886466,876.3359779,-2009.859828
2225,-51,29,23,127.7129701,-3672.844081,442.565756,242.437334,-3502.682117,565.0220684,513.7249331,-3074.323761,-720.0656692,708.6857956,-2822.938033,1290.212973
2226,-11,-35,-17,-2453.574839,-507.5897912,1052.247001,-2385.47214,-670.371113,-696.5773426,-2354.328708,-827.6513525,579.6248449,-2293.012822,-980.4043768,-464.7544671
2227,45,17,28,-1185.124252,1050.244396,-3410.460949,-1016.918569,1578.280193,2701.274399,-904.2832527,1447.833178,-2497.629445,-1140.024045,1780.272934,2322.048834
2228,29,16,8,-2229.598224,172.9625185,-2465.737982,-2021.277213,657.0009888,2231.518448,-1876.762272,640.3048913,-2221.810327,-1919.627745,844.4945266,1935.017264
2229,-30,-68,46,3078.588238,1590.661705,4001.525198,2382.788181,610.5029561,-4321.096724,2043.051497,312.110487,3960.239118,1797.196791,-3.012048033,-3735.465026
2230,3,38,5,-1400.709102,-2651.941005,-2585.085363,-733.3236541,-1940.103757,2479.148704,-579.868474,-1779.483214,-2316.494266,-362.9445193,-1136.287887,2369.577417
2231,44,-42,45,848.8119879,5127.269183,-128.1104328,114.7093766,3975.283241,-1374.751975,174.3479981,4155.561769,1302.582488,-216.2830159,3569.496369,-1658.102229
2232,-3,-30,69,3832.503045,1656.599996,2168.128666,3339.273079,1164.992852,-2067.720518,3038.570385,917.9086192,2193.669213,2890.789701,514.570029,-2309.007675
2233,29,63,20,3171.892385,-3091.347846,-4104.367442,3130.759908,-1285.467973,4306.709561,3042.398042,-742.9808284,-4053.761057,3252.967246,136.2603967,3707.01693
2234,-49,-1,-21,-1866.181545,-1994.528821,1348.532783,-1835.330852,-2192.057659,-347.5872912,-1521.300397,-2175.90225,278.040283,-1387.425696,-2253.73402,36.26493665
2235,17,-9,14,-2057.212172,-116.1116735,-764.2602464,-1852.053205,-0.892669083,416.9541047,-1888.5343,192.4863645,-560.4537287,-1641.131052,231.7544705,611.7901802
2236,32,-3,65,4076.552941,2246.576272,-2672.65448,3994.055663,2872.319252,1555.369049,3782.72714,2416.155878,-1219.097732,3551.378423,2565.65577,525.9261161
2237,-19,27,-13,-1564.173251,-2981.756622,340.0761696,-1591.76248,-2480.109515,503.728037,-1253.857144,-2435.783225,-638.3713882,-985.1119945,-2233.796674,889.0643687
2238,-40,-6,47,4926.16024,-1028.179192,2870.05177,4819.364123,-1680.165791,-2489.822536,4499.574745,-1241.817302,2513.198185,4344.847803,-1419.636924,-2003.298794
2239,6,-63,-43,-2382.234835,461.6002557,408.6471889,-2093.943262,482.3417281,-337.0654478,-2146.231811,442.8042159,534.7050129,-1961.168439,226.8405839,-362.4039091
2240,-42,33,39,2639.043195,-3689.750318,-64.50722995,3046.160969,-3122.676739,678.8203376,2628.969489,-3021.302991,-998.4266062,2744.063892,-2575.044458,1376.656745
2241,48,-23,25,720.1652533,2948.204918,-3257.842872,638.4093372,3445.106141,2134.228556,391.210819,3580.367695,-1934.882673,111.1981267,3632.341471,1317.809558
2242,12,-10,43,4120.256515,1114.793897,-669.2699956,3413.125985,1148.458596,-77.04521071,3198.808281,1121.091647,54.21127576,2836.677868,917.8709574,-343.4635867
2243,-34,0,-38,-1858.838081,-2229.221401,755.4438936,-1467.763299,-2414.113841,-237.3993636,-1305.539513,-2246.364159,-99.65937821,-1091.845078,-2242.536341,484.2050204
2244,-15,-65,42,671.919254,1736.437121,3428.715499,339.5922054,826.9145825,-3453.695015,267.9765894,981.325903,3553.26177,-38.11076563,331.4470988,-3314.66732
2245,-18,4,61,3645.856691,-643.2388531,834.9201969,3523.322469,-104.0450077,-1051.939999,3384.380464,-497.2150618,1047.298196,3239.571942,-631.526303,-878.447829
2246,9,-39,-12,-2767.656755,-24.01397644,306.3847334,-2562.060284,-12.88671316,-297.6787983,-2571.618284,-188.5620948,149.7170657,-2474.041084,-333.3430383,-215.8152752
2247,38,-66,-25,-2694.082237,582.3484389,441.3036456,-2614.769428,542.898114,-575.2857111,-2566.122617,236.6747643,507.875023,-2554.856832,-65.16509823,-571.915497
2248,-60,-10,17,1231.517571,-3548.702354,2231.733596,1234.12317,-3332.657283,-960.9376244,1264.779706,-3451.968752,565.7129542,1046.535463,-3468.957351,-31.88370474
2249,40,19,48,1133.839956,1526.120612,-3841.720394,1905.940122,2394.154535,2886.152483,1293.946555,2309.60676,-2409.997501,768.4228207,2670.764401,2360.282994
2250,-8,-28,9,-2254.730163,-946.9437637,556.5380109,-1960.517718,-707.6066402,-332.1922967,-1926.182815,-778.1226918,-29.14117913,-1833.594916,-952.713143,125.038839
2251,-14,-55,28,53.7236244,2337.497294,3178.544067,383.5664436,1126.965805,-3332.954079,-302.4161658,716.8770002,2868.721533,-444.1087242,114.3920469,-3096.337813
2252,-1,-51,8,-1644.442687,612.2663665,1681.837559,-1607.407653,224.8980454,-1653.273472,-1747.401763,1.482405842,1475.728365,-1707.997123,-337.4882353,-1425.409126
2253,-9,-74,-29,-2337.023969,-309.012647,1258.683228,-2294.341173,-553.5725227,-1169.349581,-2262.781405,-679.7085629,976.454505,-2029.957247,-961.7801519,-779.226918
2254,49,23,6,-2374.644066,391.7965269,-2496.049841,-2262.293812,1169.901235,2067.089596,-2093.994245,971.5554994,-1926.28187,-2161.127099,1123.771622,1529.641492
2255,8,-87,0,-2387.127051,1199.78737,1095.567376,-2116.921049,917.9116929,-1245.791907,-2145.247733,494.5604558,1169.123739,-2032.598672,309.5133599,-1177.28608
2256,28,-25,-8,-2784.895238,-84.6253377,180.6982451,-2632.319289,161.4018602,-84.33397688,-2619.527582,-110.7051534,0.385402756,-2604.193564,-193.7179773,-33.7577052
2257,-44,15,-31,-1530.36763,-2448.64427,978.006889,-1431.978728,-2377.988873,-563.1031416,-1297.229593,-2130.498431,233.4809693,-1013.363044,-2316.236227,437.5123765
2258,-45,47,9,1233.941852,-3935.847426,-409.7704075,817.1835248,-3361.05659,1306.847156,1192.932193,-3134.3878,-1066.706617,1211.752788,-2651.164888,1612.714709
2259,-44,6,55,4395.045753,-2762.58112,1539.22309,4181.736142,-2673.326791,-858.7712232,4123.590844,-2564.813318,811.3186385,3794.702683,-2437.677074,-332.7773685
2260,5,-69,-33,-2694.03134,352.3206325,505.0492021,-2501.854423,311.6399612,-537.4431929,-2518.314066,104.8887639,436.0910689,-2502.83454,-187.3522248,-457.4757347
2261,17,55,-16,-1559.191942,-694.9213413,-2678.472677,-1032.010099,-38.93049496,2462.668248,-1537.595175,454.1508948,-2069.10286,-1146.085155,585.1804444,2076.021314
2262,45,-15,12,-2160.974681,1202.60893,-2650.558562,-2022.070741,1809.307582,1762.178565,-1837.723793,1621.309175,-1768.480609,-1900.602037,1810.568227,1374.512771
2263,-45,2,-6,-1669.54794,-2563.480174,1157.801911,-1566.747873,-2675.018653,-520.9358906,-1333.151863,-2706.249459,96.2412606,-1200.385029,-2676.547772,116.3296215
2264,-35,7,-36,-1069.545774,-2530.673777,989.1750467,-977.7694313,-2751.736231,-330.8805491,-878.1458133,-2469.415162,20.13752124,-597.2786303,-2156.584289,149.0846676
2265,-9,-65,-34,-2255.395863,-317.9948412,1105.679262,-2165.924926,-521.2263225,-1055.311839,-2148.594499,-683.442531,779.9284447,-2055.857091,-935.3099132,-628.2417251
2266,-3,1,43,4376.625265,0.957526213,115.9026337,3499.529573,-33.54016967,-372.3555799,3328.82393,76.36213098,269.1273935,3139.105318,106.9516324,-412.3718283
2267,57,14,36,2921.98571,3417.04386,-3496.0622,2570.00169,3985.947162,2433.689508,2175.306594,4044.59018,-1734.371991,2248.786658,4078.723379,1629.787053
2268,-20,41,37,3449.898981,-3844.941226,-444.7204112,4085.521364,-2685.112718,1368.438246,4246.663158,-2502.942254,-1641.097711,3682.872233,-1671.803289,1974.464625
2269,0,-62,-46,-2314.171088,51.65013544,289.1607911,-1995.280068,-187.0750012,-501.7201587,-1819.551866,3.560173576,302.3015008,-1716.84779,-96.5339755,-464.3100763
2270,11,-21,51,3573.602065,1904.396052,830.4006707,3023.00172,1606.917881,-1180.621449,2706.946993,1276.133774,1400.287105,2552.043571,990.5054233,-1396.006025
2271,11,-72,31,-1591.031074,2168.11769,2396.270178,-1287.22297,1365.818655,-2287.04521,-1350.369107,979.1679624,2201.506,-1406.055929,563.9139266,-2312.443938
2272,24,-88,27,-223.9118031,4135.690618,1244.718849,-42.3542424,3414.523443,-1572.970442,-650.1731637,2375.057692,1853.781691,-863.5896242,2537.850859,-1939.815167
2273,-37,-38,-28,-2314.745525,-513.8866834,1326.637811,-2240.011287,-701.3777534,-1290.404004,-2084.297163,-943.6122405,907.0011049,-1992.952255,-1070.898427,-713.0232445
2274,-40,3,45,2481.52727,-3053.083182,1216.068369,2837.688861,-2347.617817,-854.681078,2678.614108,-2476.746999,596.8813445,2682.780568,-2367.425092,-138.2503264
2275,-12,-43,67,2807.877402,2227.016737,3071.225528,1992.589459,1380.847721,-3311.15548,1999.310852,1044.580949,3054.754029,2127.935759,569.4819891,-2934.669522
2276,15,-58,-44,-2454.004262,-427.2648456,420.4700652,-2123.486826,-408.1887069,-548.7936061,-2071.24168,-445.8451842,400.5537392,-1960.599233,-519.4348988,-321.4483546
2277,66,-12,13,-564.3839434,2047.48341,-3461.306437,-650.1902796,2465.564674,2664.431235,-877.7489945,2412.661368,-2314.619449,-935.7205262,2605.049936,1981.948668
2278,-39,-22,15,750.9300177,-3455.034529,2272.498864,388.0176579,-3406.640818,-1190.576552,410.1105115,-3224.964602,999.0839171,431.1921554,-3254.310898,-288.6191154
2279,36,-43,66,1240.078452,5103.683768,774.4601529,916.1438467,4068.292038,-1767.944326,714.1883297,3741.324172,2077.933751,510.6938175,3754.042065,-2386.321687
2280,51,-13,-31,-2486.578237,901.083059,-1600.613946,-1999.995514,1129.311398,1172.583442,-2045.889329,1185.580383,-938.987773,-2045.034719,1365.718682,770.892967
2281,3,-57,-46,-1965.632732,50.00841588,-417.2327325,-1721.863838,362.7822414,209.4554421,-1401.709123,143.0254139,-65.01852844,-1242.680639,233.5217145,119.6605717
2282,52,-52,-7,-2749.846114,1203.237342,-887.5098147,-2329.814049,1356.618075,564.1897791,-2287.809821,1298.888977,-466.2562745,-2280.89168,1191.951743,396.0225856
2283,20,-48,-24,-2704.678373,195.2655254,503.9049169,-2528.661523,229.7236693,-530.9610318,-2512.092333,5.231404211,439.5039458,-2504.274225,-219.426176,-391.3844362
2284,21,-12,-11,-2643.343005,-403.2817266,40.52403967,-2457.499692,-112.701442,173.9436463,-2375.671942,-250.7824765,-213.147108,-2348.115957,-338.9616137,175.19953
2285,4,-62,-44,-2219.979162,-46.57604107,168.3304015,-2120.58574,-186.2038686,-432.6231966,-1999.890572,-186.1182101,231.0327666,-1839.72592,-119.5009466,-319.0410292
2286,-12,-62,55,1523.875588,2095.628332,3783.192914,1709.049518,1355.721195,-3723.925134,898.3104081,1027.837944,3843.800815,1094.501918,685.0449236,-3583.131461
2287,-21,52,28,3951.625548,-3300.429638,-2114.134974,3628.640708,-2150.502257,2541.997826,3672.173914,-1917.756039,-2520.052005,3613.745725,-1418.561423,2890.341369
2288,39,23,5,-1948.235838,-57.54060871,-2482.715422,-1760.157257,790.8515993,2222.317369,-1611.398794,719.7921451,-2113.643245,-1491.165709,948.4801909,1696.68295
2289,-22,-27,-10,-2390.525398,-996.1220764,1040.018689,-2234.804705,-1079.305173,-670.51542,-2216.264752,-1232.896263,446.9208199,-2086.316595,-1364.920951,-233.7109081
2290,11,-12,-10,-2591.862673,-146.2240619,143.7062154,-2435.015969,-1.039986785,15.91214278,-2452.084077,-125.944346,-122.8801778,-2386.732914,-308.3022939,82.28082666
2291,2,-59,-45,-2412.137644,634.1766727,255.7775787,-2024.868645,540.3476843,-323.19731,-2066.420203,586.6043665,316.7698945,-1930.835987,431.7540587,-357.6443559
2292,-2,14,4,-2249.562649,-1410.942318,-794.3609819,-1801.246151,-947.3899655,933.2176048,-1587.506813,-933.4782222,-1186.286913,-1620.17701,-789.4361176,1210.251707
2293,2,-48,43,-34.37633135,1822.858506,2387.388916,-80.90938948,748.1758218,-2498.026168,-447.2339666,809.0160371,2502.225011,-429.3462193,179.034383,-2504.074971
2294,-9,49,50,4171.224144,-2387.427608,-2434.851157,4012.895573,-1460.156167,2542.870881,3518.426136,-1314.989561,-2409.958985,3575.3128,-661.2975889,2320.87768
2295,-48,-54,-32,-2206.546347,-447.4344256,1400.808538,-1867.691354,-785.5863071,-1126.135039,-1928.911969,-656.3416951,1007.682433,-1814.209591,-957.9658031,-849.3904576
2296,60,-24,30,1799.549161,3793.1042,-3057.897495,1746.504018,3915.442955,1862.74581,1259.256063,4026.939047,-1523.335801,1047.165146,4296.199985,676.9020325
2297,-46,20,-20,-1231.586942,-2520.167326,1005.970946,-877.2552717,-2646.042938,-166.1021833,-670.0336176,-2486.947991,11.71949874,-431.8817457,-2459.282315,596.1598158
2298,8,-62,-45,-2298.640794,-155.3390031,229.6305371,-1917.428352,-125.2249666,-560.1754219,-1918.442149,-100.7702417,423.2383898,-1824.584983,-165.214462,-438.0088176
2299,5,-60,-44,-2476.048726,380.1210828,426.4698242,-2045.745037,247.9321827,-662.6407017,-2108.199022,350.9236882,700.7648015,-1914.10332,45.67283347,-618.7195842
2300,42,-15,50,3550.61511,4251.19387,-2307.622347,3338.693104,4648.735979,1484.457668,2343.265859,4661.147326,-1197.259117,2395.312938,4522.417504,115.344721
2301,-2,65,-12,-354.9587233,-3148.958489,-2088.534108,-511.4612666,-2358.832977,2380.273926,66.13357473,-2171.146628,-2056.788835,164.344572,-1657.446129,2543.619447
2302,33,17,51,2225.658565,1480.967641,-3622.801177,2036.765765,2571.157749,2600.546761,1508.5146,2439.632298,-2642.406978,1429.455642,2674.641902,2351.341366
2303,-5,66,25,3539.458848,-2663.448536,-2917.184951,2806.329943,-1874.394836,3321.669801,3274.897869,-1662.063628,-2900.221821,2970.374137,-636.6531856,2984.766901
2304,49,1,-15,-3196.414508,714.1311272,-1282.055194,-2751.291278,863.7859582,904.2114599,-2688.370154,772.0083174,-930.6987888,-2698.341362,666.4845745,678.0666715
2305,-3,0,61,3088.371843,164.568639,767.3054712,2759.801193,274.3311101,-941.8260486,2559.156859,347.7168642,1016.370537,2374.840585,-343.1995464,-835.6279503
2306,-45,11,48,3791.367691,-2482.566698,1147.199345,3834.060934,-2590.677546,-525.2347816,3704.701308,-2284.238868,562.6876615,4285.871645,-2101.887646,-208.6789171
2307,-56,-16,-4,-1304.052425,-2541.58593,1397.384259,-982.1496476,-2687.37016,-719.6448145,-842.8819686,-2441.241267,419.1909959,-680.7480594,-2235.026236,-77.7485161
2308,-1,25,25,4191.217334,-1004.396143,-1875.446301,3946.765652,-484.4709532,1696.892199,3355.081886,-571.9763077,-1888.97571,3317.479832,-221.7765741,1484.747957
2309,-26,56,12,2688.454356,-4367.197779,-2016.146099,3137.559594,-3093.977279,2430.160414,3276.820991,-2183.290235,-2737.075465,3214.195056,-1534.365327,2978.109173
2310,-51,-48,49,4651.148917,458.1135971,4702.974892,3916.344849,-719.9793277,-3781.451348,3614.680889,-724.2993055,4028.582369,3803.633984,-765.9623847,-3625.276424
